artist_name,end_time,ms_played,track_name,track_id
Lil Uzi Vert,26/03/2021 13:59,4318,The Way Life Goes (feat. Oh Wonder),
ScHoolboy Q,26/03/2021 15:51,4017,CrasH,
Kanye West,26/03/2021 15:51,1160,So Appalled,
Flume,26/03/2021 15:51,1787,Friends,
Daft Punk,26/03/2021 15:51,1927,Around the World,1pKYYY0dkg23sQQXi0Q5zN
Mac Miller,26/03/2021 15:51,1207,Ladders,39NDBdU5Xkm5pCFGa5kZtI
J. Cole,26/03/2021 15:51,4574,Power Trip (feat. Miguel),2uwnP6tZVVmTovzX5ELooy
Drake,26/03/2021 15:51,432853,Pound Cake / Paris Morton Music 2,4RI9eX7jNcdaQOJifn7t6z
Collarbones,26/03/2021 15:51,998,Turning - Flume Remix,4s1n6O2Xmbn4Nq8wZe5iRg
ScHoolboy Q,26/03/2021 15:51,1811,Hell Of A Night,5DOR49R0fehoBmyNL8m4sN
Chance the Rapper,26/03/2021 15:51,2577,Paranoia,6Oe5tmI1bfguCp6dKHbSj6
Jaden,26/03/2021 15:51,1741,Icon,22nyEAEM29tcBRhukR089b
Lil Uzi Vert,26/03/2021 15:51,1207,Venetia,3BYIzNZ3t9lRQCACXSMLrT
Kanye West,26/03/2021 15:51,1323,Gorgeous,23SZWX2IaDnxmhFsSLvkG2
Drake,26/03/2021 15:51,2113,Know Yourself,5InOp6q2vvx0fShv3bzFLZ
JMSN,26/03/2021 15:51,2368,Love & Pain (Kaytranada Remix),14u0zLm6T13VV72Gggpll8
Franc Moody,26/03/2021 15:51,1160,Flesh and Blood,3ApDLA7FGUlDc7rNM4bzkb
Octavian,26/03/2021 15:51,2276,Bet (feat. Skepta & Michael Phantom),3JrYkRVUNq5QLUgVJMCLYz
Jungle,26/03/2021 15:51,3947,Lucky I Got What I Want,2NMyineNKTsqONSTTPkorG
Mac Miller,26/03/2021 15:51,1091,Hurt Feelings,5p7GiBZNL1afJJDUrOA6C8
Mura Masa,26/03/2021 15:51,2020,Firefly (feat. NAO),62BvDgepVjmPeYKl9Ru1zu
Baby Keem,26/03/2021 15:53,74327,hooligan,
KIDS SEE GHOSTS,26/03/2021 18:50,324674,Reborn,
SBTRKT,26/03/2021 18:53,206600,Hold On,
Marcus Marr,26/03/2021 18:55,1020,The Music,
Kanye West,26/03/2021 18:55,1790,Touch The Sky,
Roosevelt,26/03/2021 18:55,2835,Montreal,5maosvba9QkQP14u6vtxog
The Blaze,26/03/2021 18:55,1910,Queens,6EjTmLZVdDfp66yawG1CDb
Hermitude,26/03/2021 18:55,1090,HyperParadise - Flume Remix,1LQiF6aZfnNgxerxWJRbxw
MadeinTYO,26/03/2021 18:55,1090,Skateboard P (feat. Big Sean),72UCHNyJcymw81x0AKevho
Octavian,26/03/2021 18:55,1000,Bet (feat. Skepta & Michael Phantom),3JrYkRVUNq5QLUgVJMCLYz
Chet Faker,26/03/2021 18:55,890,Birthday Card,3Prt3S5X7nsEKv2VARtKrv
Sylvan LaCue,26/03/2021 18:55,900,5:55,2auDZRtwblDyalfrnJrEKI
The Blaze,26/03/2021 19:00,276373,Territory,2W3EgJst61RLZtPPm3EQim
David Scott,26/03/2021 19:21,93466,Departures,0LlGYQSAJZI5QrR5hblT6s
JID,26/03/2021 22:55,3985,151 Rum,22WV03i2lBbwNVCE1g671p
Lil Wayne,26/03/2021 22:55,920,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8
Rae Sremmurd,26/03/2021 22:55,840,Guatemala - From Swaecation,0TCnOEVeLQMXOUrpPlM7uY
Kanye West,26/03/2021 22:55,1950,On God,2SasoXZyv82yYgHiVOvxQn
David Scott,26/03/2021 22:55,215284,Departures,0LlGYQSAJZI5QrR5hblT6s
Sampha,26/03/2021 22:55,770,Plastic 100°C,0ah6qyhi2jlBP6D7JLxZrt
A$AP Rocky,26/03/2021 22:55,810,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",3oHkMCVJyOcjg5FhfLc2Rq
Kanye West,26/03/2021 22:55,930,Use This Gospel,
J. Cole,26/03/2021 22:56,1060,G.O.M.D.,
Flume,26/03/2021 22:56,1220,Jewel,
Kool & The Gang,26/03/2021 22:56,1050,Celebration - Single Version,
Flume,26/03/2021 22:56,1080,Voices,
Flume,26/03/2021 22:56,2660,Rushing Back,
Garden City Movement,26/03/2021 22:56,850,Lir,1X7dqiUUFb03B44NLwbUEs
Flume,26/03/2021 22:56,970,Friends,3Y8JSCYjFznthCYb5HZ8lW
Stromae,26/03/2021 22:56,1550,Rail De Musique,0WiBKWDPsariJYOYPur9Vu
Garden City Movement,26/03/2021 22:56,1680,Terracotta,6UEsGxrMAXC0tOtYlrLHvZ
ScHoolboy Q,26/03/2021 22:56,770,Collard Greens,0zO8ctW0UiuOefR87OeJOZ
Stromae,26/03/2021 22:56,1190,ave cesaria,66u6ycRUqlrW9C05QJUmSo
A$AP Rocky,26/03/2021 22:56,1370,Buck Shots,6ImrWnhjEOw5re3cGLMIHJ
Playboi Carti,26/03/2021 22:56,1480,Magnolia,1e1JKLEDKP7hEQzJfNAgPl
Mac Miller,26/03/2021 22:56,1020,What's the Use?,2dgrYdgguVZKeCsrVb9XEs
Daft Punk,26/03/2021 22:56,1320,"Harder, Better, Faster, Stronger",5W3cjX2J3tjhG8zb6u0qHn
Jaden,26/03/2021 22:56,1220,Again,6v1WjGvHYuwbtEmdWzN3XZ
The Homies,26/03/2021 22:56,1150,Leaf Wraps,0F2LYCJyu8nJ3Vu2tfPO37
"Earth, Wind & Fire",26/03/2021 22:56,200,September,2grjqo0Frpf2okIBiifQKs
Garden City Movement,26/03/2021 22:56,730,She's so Untouchable - Original Mix,5pHwg7ezzqFF5VIuIeSJhd
Kanye West,26/03/2021 22:56,980,Black Skinhead,722tgOgdIbNe3BEyLnejw4
Kendrick Lamar,26/03/2021 22:56,1010,Hol' Up,6cfVDaIdvDtYH91RqC6Wox
Garden City Movement,26/03/2021 22:56,2600,Terracotta,
Garden City Movement,26/03/2021 22:56,1290,My Only Love,
Daft Punk,26/03/2021 22:56,2450,Something About Us,
Kanye West,26/03/2021 22:56,1010,Heartless,
Toro y Moi,26/03/2021 22:56,2040,Rose Quartz,
Jasmin Moallem,26/03/2021 22:56,3030,מסיבה,6wp8MFCXy2U6hAoLGnlxJn
Jaden,26/03/2021 22:56,930,Icon,22nyEAEM29tcBRhukR089b
Hermitude,26/03/2021 22:56,1480,HyperParadise - Flume Remix,1LQiF6aZfnNgxerxWJRbxw
Aminé,26/03/2021 22:56,3150,REEL IT IN,5qHirGR7M9tdm6C17DlzSY
DaBaby,26/03/2021 22:56,710,BOP,6Ozh9Ok6h4Oi1wUSLtBseN
David Scott,26/03/2021 22:56,1040,Departures,0LlGYQSAJZI5QrR5hblT6s
Kanye West,26/03/2021 22:56,680,All Of The Lights,22L7bfCiAkJo5xGSQgmiIO
Young Thug,26/03/2021 22:56,4890,High (feat. Elton John),7iMDaY1LnASwCk2uUpMtii
Baby Keem,26/03/2021 22:56,820,hooligan,02iYJG3KLBJODa5JkQ4O6y
A Boogie Wit da Hoodie,26/03/2021 22:56,1190,Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6
Jack Harlow,26/03/2021 22:56,830,WHATS POPPIN,1jaTQ3nqY3oAAYyCTbIvnM
Famous Dex,26/03/2021 22:56,910,JAPAN,5PTG6rrL6EPFD9E2QMI2pl
Octavian,26/03/2021 22:56,1080,Bet (feat. Skepta & Michael Phantom),3JrYkRVUNq5QLUgVJMCLYz
Aminé,26/03/2021 22:56,820,BLACKJACK,6U9OkV9oa8kN8LyBGf3wvJ
Moi Je,26/03/2021 22:56,1060,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Stromae,26/03/2021 22:56,1040,Alors on danse - Radio Edit,2GYHyAoLWpkxLVa4oYTVko
Kendrick Lamar,26/03/2021 22:57,1360,i,3ODXRUPL44f04cCacwiCLC
Kanye West,26/03/2021 22:57,2220,Father Stretch My Hands Pt. 1,
iann dior,26/03/2021 22:57,2060,Pretty Girls,
Mura Masa,26/03/2021 22:57,1550,1 Night (feat. Charli XCX),
Kanye West,26/03/2021 22:57,2520,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS
Kendrick Lamar,26/03/2021 22:57,940,A.D.H.D,
Kanye West,26/03/2021 22:57,1360,Dark Fantasy,7yNK27ZTpHew0c55VvIJgm
Mura Masa,26/03/2021 22:57,1260,Love$ick (feat. A$AP Rocky),3sTN90bIP2cJ1783ctHykO
Kid Cudi,26/03/2021 22:57,970,The Pale Moonlight,4EjbAh7YHU3VARkfkamZ8R
Petit Biscuit,26/03/2021 22:57,1680,Parachute,2XZn85D188f2bGdV3zmmrF
Aminé,26/03/2021 22:57,1150,Shimmy,1PlitoLAYkgjm8YIg79ouK
Kid Cudi,26/03/2021 22:57,3780,The Void,2yg7MXp8nSPaf61HVkhEr3
Kanye West,26/03/2021 22:57,3080,Amazing,0m3Ze0cy8qBHSsV2exAfCw
MGMT,26/03/2021 22:59,123630,Electric Feel,3FtYbEfBqAlGO46NUDQSAt
Drake,26/03/2021 22:59,750,Energy,79XrkTOfV1AqySNjVlygpW
Mac Miller,26/03/2021 23:02,2921,Dang! (feat. Anderson .Paak),5iUQMwxUPdJBFeGkePtM66
Meek Mill,26/03/2021 23:02,1680,Blue Notes,7Gs3otHnZDq514kFHf0nx7
Disclosure,26/03/2021 23:02,1180,Holding On,19Az4r4Tb5VKSnajMPg8hb
Flume,26/03/2021 23:02,930,Smoke & Retribution,6q21cZEUoRayXMVf5JDlSD
Étienne de Crécy,26/03/2021 23:02,2170,Smile (feat. Alex Gopher & Asher Roth) - Vocal Mix,
Internet Money,26/03/2021 23:02,195428,Lemonade,7hxHWCCAIIxFLCzvDgnQHX
Jack Harlow,26/03/2021 23:02,1300,WHATS POPPIN,1jaTQ3nqY3oAAYyCTbIvnM
KIDS SEE GHOSTS,26/03/2021 23:02,1150,Reborn,
Marcus Marr,26/03/2021 23:03,1260,The Music,
Dreamville,26/03/2021 23:03,1890,Under The Sun (with J. Cole & Lute feat. DaBaby),
Garden City Movement,26/03/2021 23:03,1120,Lir,
Stromae,26/03/2021 23:03,1180,Rail De Musique,
Juice WRLD,26/03/2021 23:03,4300,Wishing Well,2U5WueTLIK5WJLD7mvDODv
Childish Gambino,26/03/2021 23:03,1510,Sober,5NhlpQ6BOIz3S5welptk1W
Kendrick Lamar,26/03/2021 23:03,930,DNA.,6HZILIRieu8S0iqY8kIKhj
Jaden,26/03/2021 23:03,2130,Again,6v1WjGvHYuwbtEmdWzN3XZ
DaBaby,26/03/2021 23:03,2850,Suge,2gwkD6igEhQbDQegRCcdoB
Collarbones,26/03/2021 23:03,970,Turning - Flume Remix,4s1n6O2Xmbn4Nq8wZe5iRg
Cordae,26/03/2021 23:03,990,RNP (feat. Anderson .Paak),5lw8Mgb4LyhriPIC86gV6e
Drake,26/03/2021 23:03,1220,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B
Tom Misch,26/03/2021 23:03,990,Home,4LPraPfByX8L6YuqmJ4DJX
Joey Bada$$,26/03/2021 23:03,1080,TEMPTATION,3gJDgenxLephg09x86IxPs
Flume,26/03/2021 23:03,980,Weekend,71CPVF1Z2fWQz4fMfpGsXC
Sylvan LaCue,26/03/2021 23:03,1100,5:55,2auDZRtwblDyalfrnJrEKI
Disclosure,26/03/2021 23:04,40440,Ultimatum - Edit,0slkzFvyBWcwnjEEDtYE5E
Calvin Harris,27/03/2021 14:38,1996,Disco Heat,0iN0npS2K9sXyUFKbEdZW7
Mac Miller,27/03/2021 14:43,287040,Ladders,39NDBdU5Xkm5pCFGa5kZtI
Flume,27/03/2021 14:47,254062,Hyperreal,2Z91RmYAHpoXiGc3S5e8XM
J. Cole,27/03/2021 14:52,276093,Rich Niggaz,6lKCaafKm88sVfYz2u7S4B
Kendrick Lamar,27/03/2021 14:55,1462,Alright,
Aminé,27/03/2021 14:55,209640,Caroline,
Lil Wayne,27/03/2021 14:55,1904,Mona Lisa (feat. Kendrick Lamar),
Drake,27/03/2021 14:55,2600,0 To 100 / The Catch Up,
Flume,27/03/2021 14:55,1509,Never Be Like You,
Jack Harlow,27/03/2021 14:55,4103,WHATS POPPIN,1jaTQ3nqY3oAAYyCTbIvnM
Kanye West,27/03/2021 14:59,213877,Use This Gospel,0oPOuDmmkVp3h6puekhs6P
The Jungle Giants,27/03/2021 15:03,7920,Sending Me Ur Loving,1qbOMlgmK2PZzvhSu0jHcy
J. Cole,27/03/2021 15:03,241160,Power Trip (feat. Miguel),2uwnP6tZVVmTovzX5ELooy
A$AP Rocky,27/03/2021 15:03,1555,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z
Kendrick Lamar,27/03/2021 15:07,248682,These Walls,7uWVT3UkCAZyANvv0bdyQn
The Blaze,27/03/2021 15:12,276373,Territory,2W3EgJst61RLZtPPm3EQim
Kendrick Lamar,27/03/2021 15:17,298113,Poetic Justice,3MLOAIJNWWS8FQpvdaiKR7
Kendrick Lamar,27/03/2021 15:17,1555,A.D.H.D,2Fw5S2gaOSZzdN5dFoC2dj
Tom Misch,27/03/2021 15:17,1184,Disco Yes,61Ivix5DTnDPVjp1dgLyov
Mura Masa,27/03/2021 15:17,5061,Nuggets (feat. Bonzai),1UKd207NfxFvKpOiuguKhe
Jaden,27/03/2021 15:17,1021,Icon,22nyEAEM29tcBRhukR089b
Drake,27/03/2021 15:24,432853,Pound Cake / Paris Morton Music 2,4RI9eX7jNcdaQOJifn7t6z
Aminé,27/03/2021 15:26,121346,REEL IT IN,5qHirGR7M9tdm6C17DlzSY
Jasmin Moallem,27/03/2021 15:30,4774,תל אביב,7m36MBd6lZlmDxFLobLORe
ATM Curly,27/03/2021 15:30,246256,Ride With Me,2foDaqiGEPFeYN2ecxLHZU
Aminé,27/03/2021 15:30,1718,Spice Girl,4HW5kSQ8M2IQWZhSxERvla
Disclosure,27/03/2021 15:35,274749,Jaded,6c4T1Dz9hwK5xat7eh3g8o
Roosevelt,27/03/2021 15:39,236335,Montreal,
The Homies,27/03/2021 15:42,213040,Leaf Wraps,
Shango,27/03/2021 15:49,387160,Ride,
Stromae,27/03/2021 15:52,206066,Alors on danse - Radio Edit,
Collarbones,27/03/2021 15:54,23503,Turning - Flume Remix,4s1n6O2Xmbn4Nq8wZe5iRg
Chet Faker,27/03/2021 20:47,106927,Birthday Card,3Prt3S5X7nsEKv2VARtKrv
Moi Je,27/03/2021 20:51,227697,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Chance the Rapper,27/03/2021 20:56,275281,Paranoia,6Oe5tmI1bfguCp6dKHbSj6
Tom Misch,27/03/2021 21:00,268438,Home,4LPraPfByX8L6YuqmJ4DJX
Roosevelt,27/03/2021 21:04,236335,Montreal,5maosvba9QkQP14u6vtxog
Garden City Movement,27/03/2021 21:08,224350,She's so Untouchable - Original Mix,5pHwg7ezzqFF5VIuIeSJhd
Garden City Movement,27/03/2021 21:11,206824,My Only Love,1aBL7hGElHgydpTQmWvQGQ
Tom Misch,27/03/2021 21:17,3390,Beautiful Escape,5MChi9fdCbTIWDJPPUuuW6
Garden City Movement,27/03/2021 21:17,29257,Terracotta,6UEsGxrMAXC0tOtYlrLHvZ
The Weeknd,27/03/2021 21:17,2530,After Hours,2p8IUWQDrpjuFltbdgLOag
Childish Gambino,27/03/2021 21:17,326933,Redbone,0wXuerDYiBnERgIpbb3JBR
Two Feet,27/03/2021 21:17,3691,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4
KIDS SEE GHOSTS,27/03/2021 21:17,2113,Reborn,4RVbK6cV0VqWdpCDcx3hiT
Garden City Movement,27/03/2021 21:19,4551,Lir,1X7dqiUUFb03B44NLwbUEs
Mac Miller,27/03/2021 21:19,114149,What's the Use?,
Mac Miller,27/03/2021 21:19,3784,Self Care,
Young Thug,27/03/2021 21:19,1532,High (feat. Elton John),
Kanye West,27/03/2021 21:20,27097,Father Stretch My Hands Pt. 1,
A$AP Rocky,27/03/2021 21:20,2438,Sundress,
Toro y Moi,27/03/2021 21:20,3877,Rose Quartz,
Drake,27/03/2021 21:42,1416,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B
Jaden,27/03/2021 21:42,1648,Icon,22nyEAEM29tcBRhukR089b
Sampha,27/03/2021 21:42,305203,Plastic 100°C,0ah6qyhi2jlBP6D7JLxZrt
Labrinth,27/03/2021 21:42,2670,Still Don't Know My Name,6N22FZs2ZhPBYi3b9XPajV
Disclosure,27/03/2021 21:46,213381,Ultimatum - Edit,0slkzFvyBWcwnjEEDtYE5E
Kota the Friend,27/03/2021 21:52,206500,Colorado,3DbBgbnDUOml329rAp2Tbr
A$AP Rocky,27/03/2021 21:55,192973,Fukk Sleep (feat. FKA twigs),1AqemxWsT0iGg5Lvkm16Bt
Childish Gambino,27/03/2021 21:59,234215,3005,2ZltjIqztEpZtafc8w0I9t
Anderson .Paak,27/03/2021 22:01,47012,Trippy (feat. J. Cole),2lRe5wBRm4xaSKTbDn2vLD
Kid Cudi,28/03/2021 16:29,175575,The Pale Moonlight,4EjbAh7YHU3VARkfkamZ8R
DaBaby,28/03/2021 16:32,159035,BOP,6Ozh9Ok6h4Oi1wUSLtBseN
Tom Misch,28/03/2021 16:32,15566,What Kinda Music,47w6S27JF4Zvrz1Wd6R66Z
Mura Masa,28/03/2021 21:38,1270,Love$ick (feat. A$AP Rocky),3sTN90bIP2cJ1783ctHykO
SiR,28/03/2021 21:38,1340,D'Evils,0wY9rA9fJkuESyYm9uzVK5
Anderson .Paak,28/03/2021 21:38,2140,Trippy (feat. J. Cole),2lRe5wBRm4xaSKTbDn2vLD
Frank Ocean,28/03/2021 21:43,307151,Nights,7eqoqGkKwgOaWNNHx90uEZ
GoldLink,28/03/2021 21:43,3338,Herside Story,564oa00vY05d1uYnTEAAmE
BROCKHAMPTON,28/03/2021 21:43,560,BLEACH,
Kanye West,28/03/2021 21:44,6210,Follow God,
JAY-Z,28/03/2021 21:46,1340,Ni**as In Paris,
PNAU,28/03/2021 21:46,1670,Chameleon,
Kendrick Lamar,28/03/2021 21:46,1010,m.A.A.d city,
Chance the Rapper,28/03/2021 21:46,155240,Paranoia,6Oe5tmI1bfguCp6dKHbSj6
Labrinth,28/03/2021 21:46,6840,Still Don't Know My Name,6N22FZs2ZhPBYi3b9XPajV
Aminé,28/03/2021 21:46,1410,BLACKJACK,6U9OkV9oa8kN8LyBGf3wvJ
Kid Cudi,28/03/2021 21:50,199786,Another Day,6myUpr3GDR80Dg3zqNTmmG
MGMT,28/03/2021 21:52,121743,Electric Feel,3FtYbEfBqAlGO46NUDQSAt
Garden City Movement,28/03/2021 23:23,3566,Lir,1X7dqiUUFb03B44NLwbUEs
Seekae,28/03/2021 23:23,940,Test & Recognise - Flume Re-work,24BYTj1tb5ovZcnIbtdTYD
JID,28/03/2021 23:23,850,151 Rum,22WV03i2lBbwNVCE1g671p
Moksi,28/03/2021 23:23,1880,Gipsy,7mA03cPnG3UkLgf1ed87fI
A Boogie Wit da Hoodie,28/03/2021 23:23,4140,Look Back at It,3Ol2xnObFdKV9pmRD2t9x8
MGMT,28/03/2021 23:23,107903,Electric Feel,3FtYbEfBqAlGO46NUDQSAt
Kanye West,28/03/2021 23:23,900,Good Life,14blxrgE0VWAgv5aF2wWmx
Kanye West,28/03/2021 23:23,720,Gorgeous,23SZWX2IaDnxmhFsSLvkG2
RÜFÜS DU SOL,28/03/2021 23:23,990,No Place,6rLQZW36LaEUGWl3sWTg7v
Kanye West,28/03/2021 23:24,910,Lost In The World,2Im64pIz6m0EJKdUe6eZ8r
Flume,28/03/2021 23:28,810,Rushing Back,2zoNNEAyPK2OGDfajardlY
Calvin Harris,28/03/2021 23:28,1830,Disco Heat,
Mac Miller,28/03/2021 23:28,930,What's the Use?,
Stormzy,28/03/2021 23:28,1270,Shut Up,
Pusha T,28/03/2021 23:28,1040,Hard Piano,
Kota the Friend,28/03/2021 23:28,1830,Colorado,
Kendrick Lamar,28/03/2021 23:28,900,A.D.H.D,
Moksi,28/03/2021 23:28,268077,Gipsy,7mA03cPnG3UkLgf1ed87fI
Kanye West,28/03/2021 23:28,1640,Dark Fantasy,7yNK27ZTpHew0c55VvIJgm
The Blaze,28/03/2021 23:28,1060,Queens,6EjTmLZVdDfp66yawG1CDb
Jasmin Moallem,28/03/2021 23:28,1260,מסיבה,6wp8MFCXy2U6hAoLGnlxJn
Disclosure,28/03/2021 23:28,1510,Douha (Mali Mali),1supkf9D4Obm2yTHqug3m8
Tom Misch,28/03/2021 23:28,1650,What Kinda Music,47w6S27JF4Zvrz1Wd6R66Z
A$AP Rocky,28/03/2021 23:28,1110,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",3oHkMCVJyOcjg5FhfLc2Rq
Kanye West,28/03/2021 23:28,1310,All Of The Lights,22L7bfCiAkJo5xGSQgmiIO
Kanye West,28/03/2021 23:28,3932,Lost In The World,2Im64pIz6m0EJKdUe6eZ8r
Flume,28/03/2021 23:28,1090,Hyperreal,2Z91RmYAHpoXiGc3S5e8XM
Kanye West,28/03/2021 23:28,1210,Monster,1ZHYJ2Wwgxes4m8Ba88PeK
Marcus Marr,28/03/2021 23:29,850,The Music,5A1KkiUWn3f4RhbmPNaTfc
Mac Miller,28/03/2021 23:29,970,Dang! (feat. Anderson .Paak),5iUQMwxUPdJBFeGkePtM66
Flume,28/03/2021 23:29,870,Voices,3Xuhi20r1A2FGQHAisL551
Kanye West,28/03/2021 23:29,880,So Appalled,6K07Ahf6V7CAQn0ikrOztl
Mura Masa,28/03/2021 23:29,970,1 Night (feat. Charli XCX),06XuHBFQejxy9jhNBaHEwx
Garden City Movement,28/03/2021 23:29,2630,Terracotta,
Playboi Carti,28/03/2021 23:29,950,Magnolia,
Meek Mill,28/03/2021 23:29,1500,Blue Notes,
Mac Miller,28/03/2021 23:29,1210,Ladders,
Kendrick Lamar,28/03/2021 23:29,920,These Walls,
Kanye West,28/03/2021 23:29,830,Famous,19a3JfW8BQwqHWUMbcqSx8
J. Cole,28/03/2021 23:29,1200,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ
BEAM,28/03/2021 23:29,4660,Cactus,1t741g1kw8T5lvupCmgddl
"Earth, Wind & Fire",28/03/2021 23:29,1130,September,2grjqo0Frpf2okIBiifQKs
Jaden,28/03/2021 23:29,1690,On My Own,4D1eVq5AUILwjg3tAe7o6M
DaBaby,28/03/2021 23:29,1350,Suge,2gwkD6igEhQbDQegRCcdoB
Kanye West,28/03/2021 23:29,1130,Follow God,2QpGZOhTCHHiKmpSO9FW4h
Drake,28/03/2021 23:29,1070,Pound Cake / Paris Morton Music 2,4RI9eX7jNcdaQOJifn7t6z
Flume,28/03/2021 23:29,900,Smoke & Retribution,6q21cZEUoRayXMVf5JDlSD
Joey Bada$$,28/03/2021 23:29,1470,DEVASTATED,4PnNzWe1LJoAMD5j5RHpI0
Kanye West,28/03/2021 23:29,830,POWER,2gZUPNdnz5Y45eiGxpHGSc
Collarbones,28/03/2021 23:29,890,Turning - Flume Remix,4s1n6O2Xmbn4Nq8wZe5iRg
Drake,28/03/2021 23:29,650,0 To 100 / The Catch Up,4jtyUzZm9WLc2AdaJ1dso7
Daft Punk,28/03/2021 23:29,850,One More Time,0DiWol3AO6WpXZgp0goxAV
DaBaby,28/03/2021 23:29,1200,INTRO,77KMttn3Lic7ZQKDlPqp8v
Drake,28/03/2021 23:29,810,Energy,
JAY-Z,28/03/2021 23:29,1020,Why I Love You,
Kanye West,28/03/2021 23:29,6830,Wolves,
Disclosure,28/03/2021 23:29,1570,Hourglass,
DROELOE,28/03/2021 23:29,1250,Only Be Me,
Daft Punk,28/03/2021 23:29,1200,Doin' it Right (feat. Panda Bear),
Joey Bada$$,28/03/2021 23:29,1020,TEMPTATION,3gJDgenxLephg09x86IxPs
J. Cole,28/03/2021 23:29,1130,Work Out,2wAJTrFhCnQyNSD3oUgTZO
Kid Cudi,28/03/2021 23:29,1840,The Void,2yg7MXp8nSPaf61HVkhEr3
A$AP Rocky,28/03/2021 23:29,870,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z
Octavian,28/03/2021 23:29,1250,Bet (feat. Skepta & Michael Phantom),3JrYkRVUNq5QLUgVJMCLYz
Stormzy,28/03/2021 23:29,4560,Vossi Bop,5DXKtoZLm31msT7tNGNHLG
Stromae,28/03/2021 23:29,1000,Alors on danse - Radio Edit,2GYHyAoLWpkxLVa4oYTVko
Kendrick Lamar,28/03/2021 23:30,3620,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS
The Weeknd,28/03/2021 23:30,13670,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b
Mild Minds,28/03/2021 23:30,4910,SWIM,2aT8QoKvwvhgx9PURO4DEP
Aminé,28/03/2021 23:30,1910,My Reality,0Q9HulJie8Hxe2mx1q4nCy
Rae Sremmurd,28/03/2021 23:30,2280,Guatemala - From Swaecation,0TCnOEVeLQMXOUrpPlM7uY
JID,28/03/2021 23:30,2850,Hereditary,0fK60qLRIpyT05TXzoSBY0
Hermitude,28/03/2021 23:30,2640,HyperParadise - Flume Remix,1LQiF6aZfnNgxerxWJRbxw
J. Cole,28/03/2021 23:30,950,Neighbors,0utlOiJy2weVl9WTkcEWHy
J. Cole,28/03/2021 23:30,810,She Knows (feat. Amber Coffman & Cults),0Fs9cdPDhptWEDJmiCbkEW
Baby Keem,28/03/2021 23:30,2300,hooligan,02iYJG3KLBJODa5JkQ4O6y
Tom Misch,28/03/2021 23:30,2410,Home,
Mura Masa,28/03/2021 23:30,1200,Firefly (feat. NAO),
Kid Cudi,28/03/2021 23:30,20850,"Solo Dolo, Pt. III",
Disclosure,28/03/2021 23:30,2430,Ultimatum - Edit,
J. Cole,28/03/2021 23:31,13350,G.O.M.D.,16qYlQ6koFxYVbiJbGHblz
The Blaze,28/03/2021 23:31,1450,Territory,2W3EgJst61RLZtPPm3EQim
Kendrick Lamar,28/03/2021 23:31,2200,ELEMENT.,1EaKU4dMbesXXd3BrLCtYG
ScHoolboy Q,28/03/2021 23:31,910,Collard Greens,0zO8ctW0UiuOefR87OeJOZ
A$AP Rocky,28/03/2021 23:31,1910,Buck Shots,6ImrWnhjEOw5re3cGLMIHJ
Kanye West,28/03/2021 23:31,870,Can't Tell Me Nothing,2MIBAmYwiuGoKUlpq9B9sZ
Daft Punk,28/03/2021 23:31,740,"Harder, Better, Faster, Stronger",5W3cjX2J3tjhG8zb6u0qHn
Daft Punk,28/03/2021 23:31,2310,"Harder, Better, Faster, Stronger",5W3cjX2J3tjhG8zb6u0qHn
Jaden,28/03/2021 23:31,1830,Again,6v1WjGvHYuwbtEmdWzN3XZ
Aminé,28/03/2021 23:31,620,Caroline,5hTpBe8h35rJ67eAWHQsJx
Aminé,28/03/2021 23:31,2560,Caroline,5hTpBe8h35rJ67eAWHQsJx
Lil Nas X,28/03/2021 23:31,730,C7osure (You Like),4no0eHn4fEB7tN1yZSXMma
Mustard,28/03/2021 23:31,960,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY
Kanye West,28/03/2021 23:31,770,Black Skinhead,722tgOgdIbNe3BEyLnejw4
ScHoolboy Q,28/03/2021 23:31,1010,Hell Of A Night,5DOR49R0fehoBmyNL8m4sN
Mac Miller,28/03/2021 23:31,730,Self Care,5bJ1DrEM4hNCafcDd1oxHx
Kendrick Lamar,28/03/2021 23:31,1080,Swimming Pools (Drank) - Extended Version,
Garden City Movement,28/03/2021 23:31,880,My Only Love,
Kanye West,28/03/2021 23:31,1000,Heartless,
